Country Name,Country Code,Series Name,Series Code,2007,2008,2009,2010,2011,2012,2013,2014,2015
Myanmar,MMR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,3398000,3472000,3431000,844000,..,..,..,..,..
Myanmar,MMR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,770000,421000,235000,0,0,0,0,0,0
Myanmar,MMR,"PPG, bilateral (DOD, current US$)",DT.DOD.BLAT.CD,4137958000,4030992000,4197749000,4618683000,4613879000,4404026000,3937334000,3361402000,3354957000
Myanmar,MMR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1047000,1079000,1057000,683000,704000,714000,736000,732000,723000
Myanmar,MMR,"PPG, bilateral (NTR, current US$)",DT.NTR.BLAT.CD,-3675000,-4130000,-4253000,-1527000,-704000,-714000,-736000,-732000,-723000
Myanmar,MMR,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,4445000,4551000,4488000,1527000,704000,714000,736000,732000,723000
Myanmar,MMR,"PPG, bilateral concessional (AMT, current US$)",DT.AMT.BLTC.CD,3398000,3472000,3431000,844000,..,..,..,..,..
Myanmar,MMR,"PPG, bilateral concessional (DIS, current US$)",DT.DIS.BLTC.CD,770000,421000,235000,0,0,0,0,0,0
Myanmar,MMR,"PPG, bilateral concessional (DOD, current US$)",DT.DOD.BLTC.CD,4002226000,3906338000,4069165000,4478919000,4477446000,4273900000,3813087000,3260130000,3253215000
Myanmar,MMR,"PPG, bilateral concessional (INT, current US$)",DT.INT.BLTC.CD,1047000,1079000,1057000,683000,704000,714000,736000,732000,723000
Myanmar,MMR,"PPG, bilateral concessional (NFL, current US$)",DT.NFL.BLTC.CD,-2628000,-3051000,-3196000,-844000,0,0,0,0,0
Myanmar,MMR,"PPG, bilateral concessional (NTR, current US$)",DT.NTR.BLTC.CD,-3675000,-4130000,-4253000,-1527000,-704000,-714000,-736000,-732000,-723000
Myanmar,MMR,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,4445000,4551000,4488000,1527000,704000,714000,736000,732000,723000
Myanmar,MMR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (DIS, current US$)",DT.DIS.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (DOD, current US$)",DT.DOD.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, bonds (TDS, current US$)",DT.TDS.PBND.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,..,..,0,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (DOD, current US$)",DT.DOD.PCBK.CD,546182000,546182000,546182000,0,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,0,..,..,0,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,0,..,..,0,..,..,..,..,..
Myanmar,MMR,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (AMT, current US$)",DT.AMT.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (DIS, current US$)",DT.DIS.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (DOD, current US$)",DT.DOD.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (INT, current US$)",DT.INT.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, IDA (AMT, current US$)",DT.AMT.MIDA.CD,0,0,..,..,..,330654000,25566000,25190000,24268000
Myanmar,MMR,"PPG, IDA (DIS, current US$)",DT.DIS.MIDA.CD,0,..,..,..,..,419605000,..,17617000,77323000
Myanmar,MMR,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,792824000,770330000,777441000,798547000,787120000,854565000,850612000,766514000,833210000
Myanmar,MMR,"PPG, IDA (INT, current US$)",DT.INT.MIDA.CD,0,..,..,..,..,90097000,6426000,6165000,5858000
Myanmar,MMR,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,0,0,..,..,..,-1146000,-31992000,-13738000,47197000
Myanmar,MMR,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,0,0,..,..,..,420751000,31992000,31355000,30126000
Myanmar,MMR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,1586000,804000,804000,798000,798000,763995000,54096000,48906000,45532000
Myanmar,MMR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,251000,101000,40000,0,0,931134000,0,17617000,92691000
Myanmar,MMR,"PPG, multilateral (DOD, current US$)",DT.DOD.MLAT.CD,1290410000,1310758000,1340844000,1415003000,1400559000,1491248000,1462030000,1288574000,1360779000
Myanmar,MMR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,151000,125000,110000,93000,77000,178516000,11764000,12217000,10595000
Myanmar,MMR,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,-1486000,-828000,-874000,-891000,-875000,-11377000,-65860000,-43506000,36564000
Myanmar,MMR,"PPG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.CD,1586000,804000,804000,798000,798000,763995000,54096000,48906000,45532000
Myanmar,MMR,"PPG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.CD,251000,101000,40000,0,0,931134000,0,17617000,92691000
Myanmar,MMR,"PPG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.CD,1290410000,1310758000,1340844000,1415003000,1400559000,1491248000,1462030000,1288574000,1360779000
Myanmar,MMR,"PPG, multilateral concessional (INT, current US$)",DT.INT.MLTC.CD,151000,125000,110000,93000,77000,178516000,11764000,12217000,10595000
Myanmar,MMR,"PPG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.CD,-1335000,-703000,-764000,-798000,-798000,167139000,-54096000,-31289000,47159000
Myanmar,MMR,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,-1486000,-828000,-874000,-891000,-875000,-11377000,-65860000,-43506000,36564000
Myanmar,MMR,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,1737000,929000,914000,891000,875000,942511000,65860000,61123000,56127000
Myanmar,MMR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,4984000,4276000,4235000,1642000,798000,763995000,54096000,48906000,45532000
Myanmar,MMR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1021000,522000,275000,0,0,931134000,0,17617000,92691000
Myanmar,MMR,"PPG, official creditors (DOD, current US$)",DT.DOD.OFFT.CD,5428368000,5341750000,5538593000,6033686000,6014438000,5895274000,5399364000,4649976000,4715736000
Myanmar,MMR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1198000,1204000,1167000,776000,781000,179230000,12500000,12949000,11318000
Myanmar,MMR,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,-3963000,-3754000,-3960000,-1642000,-798000,167139000,-54096000,-31289000,47159000
Myanmar,MMR,"PPG, official creditors (NTR, current US$)",DT.NTR.OFFT.CD,-5161000,-4958000,-5127000,-2418000,-1579000,-12091000,-66596000,-44238000,35841000
Myanmar,MMR,"PPG, official creditors (TDS, current US$)",DT.TDS.OFFT.CD,6182000,5480000,5402000,2418000,1579000,943225000,66596000,61855000,56850000
Myanmar,MMR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, other private creditors (DOD, current US$)",DT.DOD.PROP.CD,609740000,573954000,585779000,612074000,605278000,590524000,578648000,525101000,524640000
Myanmar,MMR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, other private creditors (NTR, current US$)",DT.NTR.PROP.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, other private creditors (TDS, current US$)",DT.TDS.PROP.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, private creditors (DOD, current US$)",DT.DOD.PRVT.CD,1155922000,1120136000,1131961000,612074000,605278000,590524000,578648000,525101000,524640000
Myanmar,MMR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPG, private creditors (NFL, current US$)",DT.NFL.PRVT.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, private creditors (NTR, current US$)",DT.NTR.PRVT.CD,0,0,0,0,0,0,0,0,0
Myanmar,MMR,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,177.3361384,197.6105867,205.6891405,217.5195883,234.9739642,237.9457931,244.4158945,250.1383292,257.2235943
Myanmar,MMR,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,205.5802965,251.0372911,255.6423482,270.9304244,275.8276459,274.2014925,285.1718581,295.9820027,327.5696865
Myanmar,MMR,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,79.8,..,..,83.1,..,..,..,..,..
Myanmar,MMR,"Preprimary education, duration (years)",SE.PRE.DURS,2,2,2,2,2,2,2,2,2
Myanmar,MMR,"Presence of peace keepers (number of troops, police, and military observers in mandate)",VC.PKP.TOTL.UN,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,39.50965525
Myanmar,MMR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Present value of external debt (current US$),DT.DOD.PVLX.CD,..,..,..,..,..,..,..,..,5595885957
Myanmar,MMR,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,39.5,39.4,39.5,39.6,39.9,..,..,..,..
Myanmar,MMR,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,35.6,34.1,32.6,31.2,30.1,..,..,..,..
Myanmar,MMR,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,36.6,35.7,34.8,34,33.3,..,..,..,..
Myanmar,MMR,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,35.7,34.2,32.7,31.3,30.3,..,..,..,..
Myanmar,MMR,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4
Myanmar,MMR,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.7,0.7,0.6,0.5,0.5,0.5,0.4,0.4,0.4
Myanmar,MMR,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,2.599999905,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,2.599999905,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,2.700000048,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..,..,2.099999905,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..,..,1.899999976,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..,..,2.400000095,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,35.09999847,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..,..,33.40000153,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..,..,36.70000076,..,..,..,..,..,..
Myanmar,MMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,30.1,26.4,23,20.2,18,16.5,15.5,14.9,14.2
Myanmar,MMR,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..,..,22.10000038,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..,..,23,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,7.900000095,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..,..,7.099999905,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..,..,8.699999809,..,..,..,..,..,..
Myanmar,MMR,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,..,..,..,..,0.287283,..,..,..,..
Myanmar,MMR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,87.31951141,86.38028717,85.03781128,85.99417877,..,..,..,..,..
Myanmar,MMR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,82.78611755,85.11470795,83.77484131,82.72162628,..,..,..,..,..
Myanmar,MMR,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..,49.62900925,49.34727859,49.51353073,..,..,..,48.99145889,..
Myanmar,MMR,"Primary education, teachers (% female)",SE.PRM.TCHR.FE.ZS,82.62634277,83.6368103,84.37033081,83.84838104,..,..,..,83.82988739,..
Myanmar,MMR,"Primary income on FDI, payments (current US$)",BX.KLT.DREM.CD.DT,1387410231,1883548815,1810559049,1816169685,1955341866,2395799955,2010949027,3704810355,4067759947
Myanmar,MMR,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1428361881,1917214900,1861918059,1869470770,2032504093,2466605039,2220293052,4125472228,4435904971
Myanmar,MMR,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,174127530.5,176928258.9,94705240.86,147519669.6,200465318.9,293252102.1,236956550.9,287471533.3,339979555.1
Myanmar,MMR,"Principal arrears, long-term DOD (US$)",DT.AXA.DPPG.CD,4046835000,4119415000,4439452000,4981112000,5093135000,4650547000,4222313000,3679507000,3699815000
Myanmar,MMR,"Principal arrears, official creditors (current US$)",DT.AXA.OFFT.CD,3437886000,3545904000,3853897000,4369038000,4487857000,4060023000,3643665000,3154406000,3175175000
Myanmar,MMR,"Principal arrears, private creditors (current US$)",DT.AXA.PRVT.CD,608949000,573511000,585555000,612074000,605278000,590524000,578648000,525101000,524640000
Myanmar,MMR,Principal forgiven (current US$),DT.AXF.DPPG.CD,..,..,0,0,0,..,..,0,..
Myanmar,MMR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,4984000,4276000,4235000,1642000,798000,763995000,54096000,48906000,64420000
Myanmar,MMR,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,4984000,4276000,4235000,1642000,798000,763995000,54096000,48906000,64420000
Myanmar,MMR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,..,..,..,..,..,..,..,..,18888000
Myanmar,MMR,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,4984000,4276000,4235000,1642000,798000,763995000,54096000,48906000,45532000
Myanmar,MMR,Principal rescheduled (current US$),DT.AXR.DPPG.CD,..,..,..,..,..,..,..,0,..
Myanmar,MMR,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,..,..,..,..,..,..,..,0,..
Myanmar,MMR,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,..,..,..,..,..,0,0,0,0
Myanmar,MMR,Procedures to build a warehouse (number),IC.WRH.PROC,..,..,..,..,..,14,14,14,14
Myanmar,MMR,Procedures to register property (number),IC.PRP.PROC,..,..,..,..,..,6,6,6,6
Myanmar,MMR,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,..,..,..,..,..,..,..,26.4,25.3
Myanmar,MMR,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..,72.94368744,77.04268646,..,..,..,..,..,..
Myanmar,MMR,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..,74.09436798,77.10128784,..,..,..,..,..,..
Myanmar,MMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,4.3,3.5,6,6,5.6,12.7
Myanmar,MMR,Proportion of women subjected to physical and/or sexual violence in the last 12 months ( % of women age 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,0.104576468,0.08510632,0.085106441,0.030796704,0.018237542,9.679197528,0.537648445,0.459821666,0.401388434
Myanmar,MMR,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.030639773,0.017204448,0.014641374,0.004882014,0.002633229,1.626973592,0.114385287,0.09841374,0.096684534
Myanmar,MMR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,..,..,..,..,0,0,0,0
Myanmar,MMR,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..,0.52,..,0.8,..,..,..,0.93,..
Myanmar,MMR,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,0.43,..,0.8,..,1.04,..,1.14,..
Myanmar,MMR,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS,18.66736031,17.56933022,18.27840042,17.32324982,..,..,..,28.00123024,..
Myanmar,MMR,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,29.11335945,28.81407928,28.41902924,28.21629906,..,..,..,27.56391907,..
Myanmar,MMR,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,32.78129959,34.49797058,34.21812057,34.07818985,..,..,..,31.80264091,..
Myanmar,MMR,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,34.45497894,36.30997086,35.97066116,36.37458038,..,..,..,35.72074127,..
Myanmar,MMR,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,47.58272171,..,..,..,28.38067055,25.2772007,..,..,..
Myanmar,MMR,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,28.36203003,29.90320015,29.69626999,28.30039024,..,..,..,22.73771095,..
Myanmar,MMR,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..,..,..,..,..,..,2.6,2.6,2.62268482
Myanmar,MMR,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,91.66667212,91.68703814,91.69718813,91.47381227,91.4841846,91.4841846,91.37301842,91.2515136,..
Myanmar,MMR,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Real effective exchange rate index (2010 = 100),PX.REX.REER,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Real interest rate (%),FR.INR.RINR,-5.373421319,2.976044704,11.55755401,9.301652978,5.513382618,9.570342062,8.260287901,8.472844488,8.717681034
Myanmar,MMR,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..,..,..,0,0
Myanmar,MMR,Refugee population by country or territory of origin,SM.POP.REFG.OR,191313,184413,406669,415670,414626,415371,479608,479006,451807
Myanmar,MMR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,56.55571183,61.4768952,75.47386559,67.67864245,76.18565059,72.36302646,..,..,..
Myanmar,MMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.80036545,85.81391265,85.58694934,84.95043176,84.51915159,78.72384555,..,..,..
Myanmar,MMR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,19783.50026,..,..,..,..,19088.82147,..,18769.71042,..
Myanmar,MMR,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,1003,..,..,..,..,1003,..,1003,..
Myanmar,MMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,1688329737,878468057.4,1199873974,558507876,1270660488,6916272598,2616658427,672923848.4,105684178.1
Myanmar,MMR,"Residual, debt stock-flow reconciliation (current US$)",DT.DOD.RSDL.CD,22077000,43546000,23739000,600033000,-2219000,-224219000,-9299000,-75003000,4110000
Myanmar,MMR,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,657996.3125,..,..,..,..,..
Myanmar,MMR,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,3.539829466,..,..,..,..,..
Myanmar,MMR,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,23538.32031,..,..,..,..,..
Myanmar,MMR,Rural population,SP.RUR.TOTL,35557613,35535765,35506240,35486260,35479161,35483381,35495457,35508458,35519302
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,70.135,69.637,69.119,68.595,68.065,67.531,66.993,66.449,65.902
Myanmar,MMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.001296479,-0.061462829,-0.083119844,-0.056287638,-0.020006927,0.011893599,0.034027044,0.036620516,0.030534541
Myanmar,MMR,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,..,..,..,8.051190342,..,..,..,..,..
Myanmar,MMR,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..
Myanmar,MMR,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,..,..,..,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.994750023,0.98439002,0.991729975,..,..,..,0.973150015,..
Myanmar,MMR,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..,98.19738007,96.2767334,96.31967926,..,..,..,98.29355621,..
Myanmar,MMR,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..,89.04151917,87.2852478,87.25061035,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..,98.71569824,97.8034668,97.12251282,..,..,..,101.0052109,..
Myanmar,MMR,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..,89.71504974,88.86849976,88.23856354,..,..,..,..,..
Myanmar,MMR,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.999279976,..,1.016090035,1.049919963,..,..,..,1.02579999,..
Myanmar,MMR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,46.24264908,..,48.34838104,49.31613922,..,..,..,51.95190048,..
Myanmar,MMR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,43.38328171,..,45.07352829,46.05054855,..,..,..,48.63742065,..
Myanmar,MMR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,46.2759285,..,47.58269119,46.97153854,..,..,..,50.64545822,..
Myanmar,MMR,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,43.5736084,..,44.57546997,44.06523132,..,..,..,47.87847137,..
Myanmar,MMR,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.370970011,..,..,..,1.344179988,1.228170037,..,..,..
Myanmar,MMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,12.20094013,..,..,..,16.25354004,14.90878963,..,..,..
Myanmar,MMR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.899490356,..,..,..,12.09183025,12.13903999,..,..,..
Myanmar,MMR,Scientific and technical journal articles,IP.JRN.ARTC.SC,36.8,60.2,86.4,55.5,96.4,48.9,38.2,..,..
Myanmar,MMR,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.92752075,..,50.33322144,51.12081146,..,..,..,50.43856812,..
Myanmar,MMR,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,83.06871796,84.00385284,84.30976868,85.13195038,..,..,..,86.74585724,..
Myanmar,MMR,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,231581460.6,360535243.2,496559199.4,345737353.8,498552180.8,664350626.9,1569624194,3569027593,3817552203
Myanmar,MMR,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,27172289.63,52610485.61,63404748.5,107085712,103931727.2,114296733,419356298.1,1454489893,1284233560
